identity_id,image_path,cosine_sim,asr,ssim,psnr
Mark_Philippoussis,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Mark_Philippoussis/Mark_Philippoussis_0005.png,-0.9138257503509521,1,0.7919866781213513,30.398895763490977
Angela_Bassett,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Angela_Bassett/Angela_Bassett_0004.png,-0.8863986730575562,1,0.845912777744525,30.224252708182053
James_Kelly,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/James_Kelly/James_Kelly_0001.png,-0.9077655673027039,1,0.8015589424743736,30.227522538467056
Javier_Solana,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Javier_Solana/Javier_Solana_0002.png,-0.8795576095581055,1,0.7795864443785839,30.243488221726796
Pedro_Almodovar,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Pedro_Almodovar/Pedro_Almodovar_0003.png,-0.8846234083175659,1,0.7949841102912565,30.4393166877515
Gil_de_Ferran,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Gil_de_Ferran/Gil_de_Ferran_0004.png,-0.8665655851364136,1,0.7799544023950035,30.426696576128617
Elizabeth_Hurley,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Elizabeth_Hurley/Elizabeth_Hurley_0002.png,-0.8988786339759827,1,0.7864535553062942,30.26772571780144
Kamal_Kharrazi,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Kamal_Kharrazi/Kamal_Kharrazi_0004.png,-0.867405116558075,1,0.8279296918418427,30.346099388750105
William_Macy,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/William_Macy/William_Macy_0005.png,-0.8775569200515747,1,0.7766535819856856,30.37027050752773
Michael_Chang,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Michael_Chang/Michael_Chang_0002.png,-0.918851912021637,1,0.7841494400992096,30.159944148037244
King_Abdullah_II,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/King_Abdullah_II/King_Abdullah_II_0002.png,-0.9068264961242676,1,0.7950234929866168,30.356750788289382
Paula_Radcliffe,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Paula_Radcliffe/Paula_Radcliffe_0002.png,-0.9321255683898926,1,0.7665067140686443,30.335487469915158
Laura_Bush,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Laura_Bush/Laura_Bush_0016.png,-0.8865139484405518,1,0.8534705635573628,30.070376330797707
Queen_Elizabeth_II,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Queen_Elizabeth_II/Queen_Elizabeth_II_0009.png,-0.9009653329849243,1,0.848385126358413,30.26966853408181
Guillermo_Coria,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Guillermo_Coria/Guillermo_Coria_0017.png,-0.8925575017929077,1,0.8199383428266706,30.311447619227216
Howard_Dean,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Howard_Dean/Howard_Dean_0012.png,-0.8768829107284546,1,0.7783635076605816,30.260270278972378
Bill_Frist,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Bill_Frist/Bill_Frist_0002.png,-0.7997646331787109,1,0.7816494527845433,30.38264025573094
Celine_Dion,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Celine_Dion/Celine_Dion_0007.png,-0.9245012998580933,1,0.8432225714104201,30.33614899690587
Jean_Chretien,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Jean_Chretien/Jean_Chretien_0020.png,-0.900884747505188,1,0.7833382067149038,30.385835673489055
Oswaldo_Paya,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Oswaldo_Paya/Oswaldo_Paya_0005.png,-0.8203122615814209,1,0.8632946852444435,30.141281509202955
Alastair_Campbell,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Alastair_Campbell/Alastair_Campbell_0005.png,-0.8745237588882446,1,0.8070292536262672,30.52692179918339
Jeremy_Greenstock,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Jeremy_Greenstock/Jeremy_Greenstock_0022.png,-0.9138801097869873,1,0.8269268133495955,30.268771596408396
Charles_Taylor,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Charles_Taylor/Charles_Taylor_0006.png,-0.9306503534317017,1,0.8562416624999502,30.204290862877695
Fernando_Henrique_Cardoso,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0005.png,-0.9129329919815063,1,0.76339484789926,30.381324380673774
Vicente_Fox,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Vicente_Fox/Vicente_Fox_0004.png,-0.8332415819168091,1,0.8246247014041207,29.93361603496114
Steven_Spielberg,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Steven_Spielberg/Steven_Spielberg_0002.png,-0.8404185771942139,1,0.80958147269421,30.588014366270208
Xanana_Gusmao,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Xanana_Gusmao/Xanana_Gusmao_0002.png,-0.8443456888198853,1,0.7646846653166333,30.44807189071665
