identity_id,image_path,cosine_sim,asr,ssim,psnr
Mark_Philippoussis,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Mark_Philippoussis/Mark_Philippoussis_0005.png,-0.8965076804161072,1,0.45924953705393473,23.015388415938446
Angela_Bassett,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Angela_Bassett/Angela_Bassett_0004.png,-0.906438946723938,1,0.5611605420303686,22.978756814026045
James_Kelly,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/James_Kelly/James_Kelly_0001.png,-0.8806735277175903,1,0.4749644698969447,22.95354937205574
Javier_Solana,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Javier_Solana/Javier_Solana_0002.png,-0.896766185760498,1,0.4488603810872395,22.88504664017396
Pedro_Almodovar,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Pedro_Almodovar/Pedro_Almodovar_0003.png,-0.8428798913955688,1,0.47782391021638393,23.01029108270547
Gil_de_Ferran,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Gil_de_Ferran/Gil_de_Ferran_0004.png,-0.8583886623382568,1,0.4335946481599029,22.914974980944347
Elizabeth_Hurley,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Elizabeth_Hurley/Elizabeth_Hurley_0002.png,-0.870721697807312,1,0.4506275734104057,22.87906869778873
Kamal_Kharrazi,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Kamal_Kharrazi/Kamal_Kharrazi_0004.png,-0.8728983402252197,1,0.5222931412333204,22.975927699723453
William_Macy,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/William_Macy/William_Macy_0005.png,-0.8410117626190186,1,0.43193624813942005,23.002299483779794
Michael_Chang,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Michael_Chang/Michael_Chang_0002.png,-0.8753239512443542,1,0.44757971940754876,22.929684086749237
King_Abdullah_II,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/King_Abdullah_II/King_Abdullah_II_0002.png,-0.8738822937011719,1,0.4508235965683665,22.985884794217142
Paula_Radcliffe,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Paula_Radcliffe/Paula_Radcliffe_0002.png,-0.8998416662216187,1,0.41581422918279437,22.894920700394707
Laura_Bush,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Laura_Bush/Laura_Bush_0016.png,-0.881119430065155,1,0.5941371241297903,22.93753956396565
Queen_Elizabeth_II,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Queen_Elizabeth_II/Queen_Elizabeth_II_0009.png,-0.8847213983535767,1,0.5766871772010488,23.042890630147813
Guillermo_Coria,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Guillermo_Coria/Guillermo_Coria_0017.png,-0.8528355956077576,1,0.513706363533086,22.948672442568782
Howard_Dean,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Howard_Dean/Howard_Dean_0012.png,-0.902045488357544,1,0.45445186115784403,22.90929072267869
Bill_Frist,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Bill_Frist/Bill_Frist_0002.png,-0.8619680404663086,1,0.4623054395755357,22.891257646110283
Celine_Dion,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Celine_Dion/Celine_Dion_0007.png,-0.8961726427078247,1,0.5549273404814383,23.021545366014816
Jean_Chretien,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Jean_Chretien/Jean_Chretien_0020.png,-0.9102076292037964,1,0.47754837980625053,23.07264929995284
Oswaldo_Paya,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Oswaldo_Paya/Oswaldo_Paya_0005.png,-0.8351446986198425,1,0.5972970693770803,22.998059821077206
Alastair_Campbell,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Alastair_Campbell/Alastair_Campbell_0005.png,-0.8963707685470581,1,0.527654047240576,23.313603523032633
Jeremy_Greenstock,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Jeremy_Greenstock/Jeremy_Greenstock_0022.png,-0.887715220451355,1,0.5237645880017069,22.91056192085156
Charles_Taylor,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Charles_Taylor/Charles_Taylor_0006.png,-0.913490891456604,1,0.5626500417556599,22.910324648529496
Fernando_Henrique_Cardoso,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0005.png,-0.9045304656028748,1,0.41165693086000826,22.890139513402854
Vicente_Fox,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Vicente_Fox/Vicente_Fox_0004.png,-0.8578648567199707,1,0.5330361816399152,22.866670378421922
Steven_Spielberg,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Steven_Spielberg/Steven_Spielberg_0002.png,-0.813275933265686,1,0.5116205333238555,23.186468854833777
Xanana_Gusmao,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Xanana_Gusmao/Xanana_Gusmao_0002.png,-0.8553709983825684,1,0.4249228384512631,22.95409314862834
Mike_Krzyzewski,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Mike_Krzyzewski/Mike_Krzyzewski_0002.png,-0.8854842782020569,1,0.5524918259191979,23.07866661674354
Ralf_Schumacher,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Ralf_Schumacher/Ralf_Schumacher_0005.png,-0.9149819612503052,1,0.5736450275151919,22.880234622449045
David_Beckham,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/David_Beckham/David_Beckham_0014.png,-0.9199857711791992,1,0.4922491213581776,22.84244383748325
Robert_Mueller,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Robert_Mueller/Robert_Mueller_0002.png,-0.8886559009552002,1,0.508524568552445,22.975009716907493
Michael_Chang,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Michael_Chang/Michael_Chang_0007.png,-0.8665627241134644,1,0.4424989586472075,23.004836335768218
Robert_Duvall,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Robert_Duvall/Robert_Duvall_0003.png,-0.8774886727333069,1,0.3926677942724896,22.976737742134887
Marcelo_Rios,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Marcelo_Rios/Marcelo_Rios_0005.png,-0.9149577617645264,1,0.5301653709402211,22.913423391125054
Charles_Taylor,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Charles_Taylor/Charles_Taylor_0004.png,-0.8954522609710693,1,0.5539547438250135,22.913906966619408
Jimmy_Carter,/home/mraafe2010/Hybrid-Deepfake-Defense-System/data/lfw/arcface_112/Jimmy_Carter/Jimmy_Carter_0007.png,-0.879889726638794,1,0.4605068919766085,22.90688426937475
