image_path,true_label,predicted_prob
data/progan/motorbike/0_real/01602.png,0,0.050058
data/progan/bird/0_real/05454.png,0,0.186065
data/progan/airplane/0_real/10105.png,0,0.005725
data/progan/pottedplant/0_real/03505.png,0,0.048422
data/progan/bus/0_real/12455.png,0,0.012006
data/progan/bus/0_real/00296.png,0,0.085638
data/progan/bottle/0_real/11299.png,0,0.179209
data/progan/bird/0_real/17241.png,0,0.014927
data/progan/pottedplant/0_real/01280.png,0,0.021807
data/progan/bird/0_real/01602.png,0,0.073540
data/progan/motorbike/0_real/17241.png,0,0.065681
data/progan/pottedplant/0_real/03032.png,0,0.004343
data/progan/train/0_real/05339.png,0,0.062170
data/progan/dog/0_real/03032.png,0,0.025235
data/progan/bicycle/0_real/15909.png,0,0.051451
data/progan/horse/0_real/01560.png,0,0.048372
data/progan/chair/0_real/12749.png,0,0.238865
data/progan/airplane/0_real/12901.png,0,0.005185
data/progan/airplane/0_real/11975.png,0,0.066800
data/progan/bicycle/0_real/17978.png,0,0.008980
data/progan/bottle/0_real/09253.png,0,0.020762
data/progan/bottle/0_real/15766.png,0,0.008427
data/progan/diningtable/0_real/06462.png,0,0.260338
data/progan/horse/0_real/06152.png,0,0.113748
data/progan/airplane/0_real/10386.png,0,0.020439
data/progan/dog/0_real/09428.png,0,0.638847
data/progan/bottle/0_real/01050.png,0,0.035636
data/progan/person/0_real/13026.png,0,0.114526
data/progan/motorbike/0_real/05961.png,0,0.060349
data/progan/person/0_real/06930.png,0,0.035049
data/progan/dog/0_real/02976.png,0,0.245065
data/progan/chair/0_real/11488.png,0,0.158981
data/progan/bottle/0_real/10105.png,0,0.097076
data/progan/cow/0_real/03634.png,0,0.070213
data/progan/horse/0_real/00880.png,0,0.391730
data/progan/bus/0_real/14005.png,0,0.051220
data/progan/sheep/0_real/11308.png,0,0.377236
data/progan/sofa/0_real/16219.png,0,0.216117
data/progan/airplane/0_real/02390.png,0,0.192475
data/progan/pottedplant/0_real/10386.png,0,0.195958
data/progan/sheep/0_real/09850.png,0,0.081119
data/progan/boat/0_real/05148.png,0,0.083734
data/progan/person/0_real/05830.png,0,0.062760
data/progan/chair/0_real/12966.png,0,0.095454
data/progan/car/0_real/19433.png,0,0.153777
data/progan/bus/0_real/13836.png,0,0.010542
data/progan/boat/0_real/03294.png,0,0.068780
data/progan/bottle/0_real/07552.png,0,0.066439
data/progan/tvmonitor/0_real/11735.png,0,0.019234
data/progan/pottedplant/0_real/12585.png,0,0.142651
data/progan/car/0_real/17613.png,0,0.238573
data/progan/bird/0_real/01560.png,0,0.057995
data/progan/bicycle/0_real/17680.png,0,0.027951
data/progan/cat/0_real/15909.png,0,0.091396
data/progan/bicycle/0_real/19522.png,0,0.020067
data/progan/cat/0_real/06559.png,0,0.016917
data/progan/sofa/0_real/06720.png,0,0.062894
data/progan/cat/0_real/00728.png,0,0.136058
data/progan/horse/0_real/06930.png,0,0.165476
data/progan/bus/0_real/07882.png,0,0.098350
data/progan/sheep/0_real/10316.png,0,0.215099
data/progan/airplane/0_real/17566.png,0,0.086174
data/progan/person/0_real/18641.png,0,0.041131
data/progan/cow/0_real/07552.png,0,0.122923
data/progan/diningtable/0_real/19522.png,0,0.135385
data/progan/bird/0_real/10558.png,0,0.017511
data/progan/tvmonitor/0_real/18207.png,0,0.192368
data/progan/train/0_real/17566.png,0,0.634086
data/progan/cat/0_real/15502.png,0,0.073650
data/progan/bicycle/0_real/11975.png,0,0.032960
data/progan/dog/0_real/05961.png,0,0.116240
data/progan/car/0_real/00049.png,0,0.382288
data/progan/sheep/0_real/19766.png,0,0.056832
data/progan/horse/0_real/17289.png,0,0.019182
data/progan/horse/0_real/13281.png,0,0.495432
data/progan/train/0_real/02390.png,0,0.148682
data/progan/sofa/0_real/12892.png,0,0.061519
data/progan/cat/0_real/07552.png,0,0.791032
data/progan/dog/0_real/16670.png,0,0.070912
data/progan/boat/0_real/18560.png,0,0.016491
data/progan/person/0_real/08134.png,0,0.550347
data/progan/bicycle/0_real/08071.png,0,0.010927
data/progan/airplane/0_real/18560.png,0,0.057906
data/progan/motorbike/0_real/10386.png,0,0.217715
data/progan/bottle/0_real/13281.png,0,0.472324
data/progan/pottedplant/0_real/16996.png,0,0.088451
data/progan/bus/0_real/18207.png,0,0.128324
data/progan/bicycle/0_real/12455.png,0,0.160114
data/progan/sofa/0_real/10123.png,0,0.165203
data/progan/bottle/0_real/15825.png,0,0.199963
data/progan/sofa/0_real/15465.png,0,0.016746
data/progan/bird/0_real/00880.png,0,0.170567
data/progan/cow/0_real/05560.png,0,0.018216
data/progan/motorbike/0_real/00296.png,0,0.066576
data/progan/sofa/0_real/01280.png,0,0.042293
data/progan/cat/0_real/09016.png,0,0.112569
data/progan/boat/0_real/06154.png,0,0.081152
data/progan/cat/0_real/11336.png,0,0.515613
data/progan/cat/0_real/05450.png,0,0.042448
data/progan/bottle/0_real/05687.png,0,0.089697
data/progan/motorbike/0_real/14864.png,0,0.106896
data/progan/bus/0_real/08995.png,0,0.246448
data/progan/person/0_real/07057.png,0,0.026540
data/progan/tvmonitor/0_real/03294.png,0,0.041533
data/progan/motorbike/0_real/19957.png,0,0.369787
data/progan/motorbike/0_real/05339.png,0,0.018440
data/progan/bicycle/0_real/08949.png,0,0.121004
data/progan/horse/0_real/09253.png,0,0.023245
data/progan/motorbike/0_real/00049.png,0,0.084152
data/progan/boat/0_real/09850.png,0,0.203775
data/progan/diningtable/0_real/18560.png,0,0.058894
data/progan/person/0_real/18267.png,0,0.586820
data/progan/bus/0_real/00253.png,0,0.078818
data/progan/boat/0_real/06462.png,0,0.551511
data/progan/cow/0_real/08995.png,0,0.101846
data/progan/cat/0_real/15841.png,0,0.137103
data/progan/bus/0_real/10316.png,0,0.381329
data/progan/train/0_real/18857.png,0,0.268045
data/progan/motorbike/0_real/02018.png,0,0.021487
data/progan/person/0_real/01560.png,0,0.749811
data/progan/dog/0_real/07552.png,0,0.037335
data/progan/bottle/0_real/09829.png,0,0.073848
data/progan/person/0_real/00305.png,0,0.162560
data/progan/car/0_real/12749.png,0,0.357055
data/progan/sofa/0_real/05105.png,0,0.142927
data/progan/pottedplant/0_real/15105.png,0,0.082560
data/progan/pottedplant/0_real/17613.png,0,0.063252
data/progan/bicycle/0_real/02617.png,0,0.010515
data/progan/bottle/0_real/13836.png,0,0.175823
data/progan/sheep/0_real/16996.png,0,0.041021
data/progan/airplane/0_real/12966.png,0,0.364827
data/progan/sheep/0_real/09372.png,0,0.021291
data/progan/car/0_real/08949.png,0,0.017938
data/progan/chair/0_real/03711.png,0,0.293223
data/progan/bus/0_real/09346.png,0,0.019262
data/progan/bicycle/0_real/06720.png,0,0.172531
data/progan/bottle/0_real/06142.png,0,0.074165
data/progan/train/0_real/14085.png,0,0.022329
data/progan/tvmonitor/0_real/05970.png,0,0.194497
data/progan/dog/0_real/12150.png,0,0.204850
data/progan/sofa/0_real/18724.png,0,0.227426
data/progan/person/0_real/14085.png,0,0.058134
data/progan/car/0_real/08411.png,0,0.130884
data/progan/bottle/0_real/06559.png,0,0.051072
data/progan/motorbike/0_real/08071.png,0,0.009617
data/progan/diningtable/0_real/03793.png,0,0.045996
data/progan/chair/0_real/01952.png,0,0.319438
data/progan/train/0_real/02135.png,0,0.503388
data/progan/train/0_real/14864.png,0,0.147073
data/progan/motorbike/0_real/03032.png,0,0.057011
data/progan/cow/0_real/07463.png,0,0.235634
data/progan/bird/0_real/18207.png,0,0.065275
data/progan/bus/0_real/08071.png,0,0.182933
data/progan/bus/0_real/00807.png,0,0.031917
data/progan/pottedplant/0_real/04991.png,0,0.003618
data/progan/dog/0_real/09829.png,0,0.041301
data/progan/dog/0_real/00642.png,0,0.115711
data/progan/bus/0_real/07156.png,0,0.014105
data/progan/pottedplant/0_real/05830.png,0,0.084163
data/progan/dog/0_real/19449.png,0,0.047850
data/progan/chair/0_real/15841.png,0,0.111864
data/progan/train/0_real/07216.png,0,0.099956
data/progan/dog/0_real/18857.png,0,0.121793
data/progan/chair/0_real/03199.png,0,0.151727
data/progan/cat/0_real/07716.png,0,0.280633
data/progan/bottle/0_real/09428.png,0,0.106242
data/progan/bird/0_real/16996.png,0,0.038429
data/progan/diningtable/0_real/08243.png,0,0.049204
data/progan/diningtable/0_real/02018.png,0,0.159063
data/progan/bicycle/0_real/17265.png,0,0.041132
data/progan/pottedplant/0_real/09253.png,0,0.204060
data/progan/airplane/0_real/19277.png,0,0.075007
data/progan/sofa/0_real/12585.png,0,0.048914
data/progan/bird/0_real/04656.png,0,0.066877
data/progan/boat/0_real/02390.png,0,0.026012
data/progan/horse/0_real/17175.png,0,0.144293
data/progan/boat/0_real/05450.png,0,0.023815
data/progan/sheep/0_real/03793.png,0,0.087493
data/progan/motorbike/0_real/18560.png,0,0.136234
data/progan/chair/0_real/12892.png,0,0.150812
data/progan/horse/0_real/03693.png,0,0.023193
data/progan/bicycle/0_real/05888.png,0,0.006904
data/progan/cat/0_real/17426.png,0,0.055546
data/progan/cat/0_real/16526.png,0,0.095843
data/progan/horse/0_real/03655.png,0,0.199795
data/progan/cow/0_real/11347.png,0,0.125071
data/progan/diningtable/0_real/17021.png,0,0.080858
data/progan/bus/0_real/02617.png,0,0.005383
data/progan/tvmonitor/0_real/17566.png,0,0.141367
data/progan/dog/0_real/06154.png,0,0.085253
data/progan/sofa/0_real/12364.png,0,0.086722
data/progan/tvmonitor/0_real/05888.png,0,0.059566
data/progan/airplane/0_real/04426.png,0,0.112326
data/progan/motorbike/0_real/18267.png,0,0.202877
data/progan/person/0_real/15766.png,0,0.089292
data/progan/bird/0_real/06462.png,0,0.111448
data/progan/motorbike/0_real/19277.png,0,0.092988
data/progan/train/0_real/02313.png,0,0.648221
data/progan/diningtable/0_real/19957.png,0,0.118149
data/progan/pottedplant/0_real/07091.png,0,0.187128
data/progan/bus/0_real/08949.png,0,0.058701
data/progan/pottedplant/0_real/15133.png,0,0.283794
data/progan/motorbike/0_real/02356.png,0,0.028161
data/progan/car/0_real/00253.png,0,0.113498
data/progan/chair/0_real/17808.png,0,0.044357
data/progan/boat/0_real/04426.png,0,0.031239
data/progan/cow/0_real/05687.png,0,0.124392
data/progan/airplane/0_real/00880.png,0,0.029579
data/progan/tvmonitor/0_real/10320.png,0,0.257314
data/progan/person/0_real/15994.png,0,0.013006
data/progan/sofa/0_real/18560.png,0,0.194705
data/progan/person/0_real/15105.png,0,0.016307
data/progan/bus/0_real/07413.png,0,0.343337
data/progan/tvmonitor/0_real/17808.png,0,0.190736
data/progan/diningtable/0_real/04828.png,0,0.605997
data/progan/pottedplant/0_real/11735.png,0,0.727595
data/progan/boat/0_real/12966.png,0,0.075104
data/progan/diningtable/0_real/07463.png,0,0.034837
data/progan/train/0_real/13836.png,0,0.169070
data/progan/bird/0_real/03199.png,0,0.003400
data/progan/sofa/0_real/16841.png,0,0.080518
data/progan/horse/0_real/16329.png,0,0.351261
data/progan/car/0_real/02022.png,0,0.025727
data/progan/sofa/0_real/04426.png,0,0.518775
data/progan/motorbike/0_real/01557.png,0,0.165000
data/progan/horse/0_real/09016.png,0,0.003105
data/progan/cat/0_real/12966.png,0,0.370526
data/progan/pottedplant/0_real/12150.png,0,0.133735
data/progan/boat/0_real/05961.png,0,0.056269
data/progan/dog/0_real/00771.png,0,0.019059
data/progan/tvmonitor/0_real/10316.png,0,0.032667
data/progan/pottedplant/0_real/18724.png,0,0.390502
data/progan/train/0_real/17613.png,0,0.104811
data/progan/diningtable/0_real/17265.png,0,0.137084
data/progan/train/0_real/16394.png,0,0.243481
data/progan/airplane/0_real/00253.png,0,0.182207
data/progan/horse/0_real/05148.png,0,0.125903
data/progan/car/0_real/12585.png,0,0.043518
data/progan/diningtable/0_real/00069.png,0,0.225451
data/progan/airplane/0_real/07463.png,0,0.020319
data/progan/bird/0_real/05687.png,0,0.059766
data/progan/tvmonitor/0_real/00335.png,0,0.728734
data/progan/cat/0_real/08174.png,0,0.143982
data/progan/sofa/0_real/19957.png,0,0.116454
data/progan/sofa/0_real/00519.png,0,0.369398
data/progan/sheep/0_real/10175.png,0,0.430864
data/progan/car/0_real/05830.png,0,0.287960
data/progan/bottle/0_real/17808.png,0,0.236018
data/progan/bicycle/0_real/03505.png,0,0.068431
data/progan/bottle/0_real/18267.png,0,0.227921
data/progan/sofa/1_fake/19522.png,1,0.202546
data/progan/dog/1_fake/12150.png,1,0.315086
data/progan/tvmonitor/1_fake/07413.png,1,0.564209
data/progan/bicycle/1_fake/11975.png,1,0.313226
data/progan/bicycle/1_fake/15502.png,1,0.205367
data/progan/person/1_fake/19766.png,1,0.485799
data/progan/cow/1_fake/18857.png,1,0.199847
data/progan/sheep/1_fake/14542.png,1,0.816390
data/progan/bicycle/1_fake/07882.png,1,0.830931
data/progan/pottedplant/1_fake/11308.png,1,0.327856
data/progan/diningtable/1_fake/17873.png,1,0.353779
data/progan/pottedplant/1_fake/13527.png,1,0.356873
data/progan/bird/1_fake/11308.png,1,0.116669
data/progan/bird/1_fake/12364.png,1,0.387921
data/progan/motorbike/1_fake/10105.png,1,0.507948
data/progan/cow/1_fake/14881.png,1,0.532410
data/progan/dog/1_fake/04991.png,1,0.125889
data/progan/boat/1_fake/07156.png,1,0.171022
data/progan/bus/1_fake/08134.png,1,0.240624
data/progan/diningtable/1_fake/16329.png,1,0.551356
data/progan/sofa/1_fake/17282.png,1,0.630033
data/progan/horse/1_fake/08071.png,1,0.802348
data/progan/chair/1_fake/13281.png,1,0.466156
data/progan/tvmonitor/1_fake/15502.png,1,0.156388
data/progan/bottle/1_fake/06216.png,1,0.535585
data/progan/tvmonitor/1_fake/00305.png,1,0.243989
data/progan/dog/1_fake/00728.png,1,0.755307
data/progan/pottedplant/1_fake/08995.png,1,0.362615
data/progan/person/1_fake/18724.png,1,0.903049
data/progan/person/1_fake/02356.png,1,0.137601
data/progan/bottle/1_fake/02135.png,1,0.141145
data/progan/person/1_fake/11735.png,1,0.400892
data/progan/car/1_fake/07156.png,1,0.703969
