image_path,predicted_prob,flagged
results/phase2/privacy/cloaked_images/Ahmed_Chalabi_0005_cloaked.png,0.9975799322128296,True
results/phase2/privacy/cloaked_images/Ahmed_Chalabi_0005_facenet_cloaked.png,0.8664054870605469,True
results/phase2/privacy/cloaked_images/Al_Gore_0002_cloaked.png,0.9913943409919739,True
results/phase2/privacy/cloaked_images/Al_Gore_0002_facenet_cloaked.png,0.9993377327919006,True
results/phase2/privacy/cloaked_images/Al_Gore_0007_cloaked.png,0.013007971458137035,False
results/phase2/privacy/cloaked_images/Al_Gore_0007_facenet_cloaked.png,0.10419342666864395,False
results/phase2/privacy/cloaked_images/Al_Gore_0008_cloaked.png,0.9971984624862671,True
results/phase2/privacy/cloaked_images/Al_Gore_0008_facenet_cloaked.png,0.9999392032623291,True
results/phase2/privacy/cloaked_images/Alastair_Campbell_0004_cloaked.png,0.9934051632881165,True
results/phase2/privacy/cloaked_images/Alastair_Campbell_0004_facenet_cloaked.png,0.9999362230300903,True
results/phase2/privacy/cloaked_images/Alastair_Campbell_0005_cloaked.png,0.9368910789489746,True
results/phase2/privacy/cloaked_images/Alastair_Campbell_0005_facenet_cloaked.png,0.9997298121452332,True
results/phase2/privacy/cloaked_images/Angela_Bassett_0004_cloaked.png,0.6304916143417358,True
results/phase2/privacy/cloaked_images/Angela_Bassett_0004_facenet_cloaked.png,0.9941458702087402,True
results/phase2/privacy/cloaked_images/Antonio_Palocci_0003_cloaked.png,0.9999525547027588,True
results/phase2/privacy/cloaked_images/Antonio_Palocci_0003_facenet_cloaked.png,0.9995937943458557,True
results/phase2/privacy/cloaked_images/Ari_Fleischer_0005_cloaked.png,0.9746301770210266,True
results/phase2/privacy/cloaked_images/Ari_Fleischer_0005_facenet_cloaked.png,0.9990191459655762,True
results/phase2/privacy/cloaked_images/Arnold_Schwarzenegger_0039_cloaked.png,0.34563466906547546,False
results/phase2/privacy/cloaked_images/Arnold_Schwarzenegger_0039_facenet_cloaked.png,0.04324004426598549,False
results/phase2/privacy/cloaked_images/Benazir_Bhutto_0001_cloaked.png,0.0005905473954044282,False
results/phase2/privacy/cloaked_images/Benazir_Bhutto_0001_facenet_cloaked.png,0.01003112830221653,False
results/phase2/privacy/cloaked_images/Benazir_Bhutto_0002_cloaked.png,0.6955060958862305,True
results/phase2/privacy/cloaked_images/Benazir_Bhutto_0002_facenet_cloaked.png,0.8493306636810303,True
results/phase2/privacy/cloaked_images/Bertie_Ahern_0005_cloaked.png,0.5554295182228088,True
results/phase2/privacy/cloaked_images/Bertie_Ahern_0005_facenet_cloaked.png,0.7435489892959595,True
results/phase2/privacy/cloaked_images/Bill_Clinton_0014_cloaked.png,0.9937947988510132,True
results/phase2/privacy/cloaked_images/Bill_Clinton_0014_facenet_cloaked.png,0.9999750852584839,True
results/phase2/privacy/cloaked_images/Bill_Clinton_0017_cloaked.png,0.008477375842630863,False
